FEI Number,Legal Name,State,Country/Area,Product Type,Action Taken Date,Action Type,Case/Injunction ID,action_taken_date,company_name_clean,is_warning_letter,is_device,is_drug,is_biologic,is_medtech_pharma
1915412,Akralos Animal Nutrition LLC,Iowa,United States,Veterinary,04/03/2026,Warning Letter,720800,2026-04-03,Akralos Animal Nutrition LLC,True,False,False,False,False
3039638707,The Fish Aid,Georgia,United States,Veterinary,04/03/2026,Warning Letter,726862,2026-04-03,The Fish Aid,True,False,False,False,False
3008238104,Dk Hardware,Florida,United States,Veterinary,04/03/2026,Warning Letter,726865,2026-04-03,Dk Hardware,True,False,False,False,False
3011669383,Purolea Cosmetics Lab,Michigan,United States,Drugs,04/02/2026,Warning Letter,722591,2026-04-02,Purolea Cosmetics Lab,True,False,True,False,True
3041017461,Pure Indulgence Aesthetics,Texas,United States,Drugs,04/01/2026,Warning Letter,723267,2026-04-01,Pure Indulgence Aesthetics,True,False,True,False,True
3042290626,Lovega LLC,Florida,United States,Drugs,03/31/2026,Warning Letter,721088,2026-03-31,Lovega LLC,True,False,True,False,True
3042347604,Mile High Compounds,Colorado,United States,Drugs,03/31/2026,Warning Letter,721600,2026-03-31,Mile High Compounds,True,False,True,False,True
3042624367,PekCura Labs,Florida,United States,Drugs,03/31/2026,Warning Letter,721709,2026-03-31,PekCura Labs,True,False,True,False,True
3042657272,Prime Sciences,Arizona,United States,Drugs,03/31/2026,Warning Letter,721805,2026-03-31,Prime Sciences,True,False,True,False,True
3042657277,GRAM Peptides,California,United States,Drugs,03/31/2026,Warning Letter,721806,2026-03-31,GRAM Peptides,True,False,True,False,True
3034980938,MARC STEINER,California,United States,Drugs,03/31/2026,Warning Letter,721808,2026-03-31,MARC STEINER,True,False,True,False,True
3042836048,FormPour,Michigan,United States,Drugs,03/31/2026,Warning Letter,722215,2026-03-31,FormPour,True,False,True,False,True
3042834371,"Guangzhou Huli Technology Co., Ltd.",Illinois,United States,Drugs,03/31/2026,Warning Letter,722228,2026-03-31,"Guangzhou Huli Technology Co., Ltd.",True,False,True,False,True
3005890633,Intas Pharmaceuticals Ltd.,-,India,Drugs,03/30/2026,Warning Letter,721151,2026-03-30,Intas Pharmaceuticals Ltd.,True,False,True,False,True
3012819928,MASTERS BEST FRIEND INC,Michigan,United States,Veterinary,03/27/2026,Warning Letter,720186,2026-03-27,MASTERS BEST FRIEND INC,True,False,False,False,False
3013341693,Baja Fresko Distributors Inc.,California,United States,Food/Cosmetics,03/27/2026,Warning Letter,725781,2026-03-27,Baja Fresko Distributors Inc.,True,False,False,False,False
3027872855,Ehsan NMI Sadri MD,California,United States,Drugs,03/27/2026,Warning Letter,726342,2026-03-27,Ehsan NMI Sadri MD,True,False,True,False,True
3013253128,"Henan Lvyuan Pharmaceutical Co., Ltd.",-,China,Drugs,03/26/2026,Warning Letter,722497,2026-03-26,"Henan Lvyuan Pharmaceutical Co., Ltd.",True,False,True,False,True
3015910259,"MedLine Industries, LP (NAMIC Division)",New York,United States,Devices,03/26/2026,Warning Letter,723866,2026-03-26,"MedLine Industries, LP (NAMIC Division)",True,True,False,False,True
3004653232,Eaglelionton Int'l Trading Co Inc,New York,United States,Food/Cosmetics,03/26/2026,Warning Letter,724560,2026-03-26,Eaglelionton Int'l Trading Co Inc,True,False,False,False,False
3018502123,NuPack Inc,Illinois,United States,Food/Cosmetics,03/23/2026,Warning Letter,722113,2026-03-23,NuPack Inc,True,False,False,False,False
3039605230,NuPack Inc,Illinois,United States,Food/Cosmetics,03/23/2026,Warning Letter,722113,2026-03-23,NuPack Inc,True,False,False,False,False
3011967886,"RC Outsourcing, LLC",Ohio,United States,Drugs,03/20/2026,Warning Letter,722877,2026-03-20,"RC Outsourcing, LLC",True,False,True,False,True
3021460294,"Illuminate Labs, Inc.",Massachusetts,United States,Food/Cosmetics,03/19/2026,Warning Letter,692688,2026-03-19,"Illuminate Labs, Inc.",True,False,False,False,False
3009670208,Schlechter Farms Inc,Oregon,United States,Food/Cosmetics,03/19/2026,Warning Letter,722153,2026-03-19,Schlechter Farms Inc,True,False,False,False,False
3018086187,"Shang Hao Jia, Inc",California,United States,Food/Cosmetics,03/18/2026,Warning Letter,720238,2026-03-18,"Shang Hao Jia, Inc",True,False,False,False,False
3014543859,"Yangzhou H&R Plastic Daily Chemical Co., Ltd.",-,China,Drugs,03/18/2026,Warning Letter,722736,2026-03-18,"Yangzhou H&R Plastic Daily Chemical Co., Ltd.",True,False,True,False,True
3036047066,4U health,Pennsylvania,United States,Biologics,03/17/2026,Warning Letter,720527,2026-03-17,4U health,True,False,False,True,True
3003875820,"Microbiological Testing & Consulting, LLC",Illinois,United States,Drugs,03/16/2026,Warning Letter,720374,2026-03-16,"Microbiological Testing & Consulting, LLC",True,False,True,False,True
3017966147,"Immunity Bio, Inc",California,United States,Drugs,03/13/2026,Warning Letter,725468,2026-03-13,"Immunity Bio, Inc",True,False,True,False,True
3009250196,Patcos Cosmetics (India) Private Limited,-,India,Drugs,03/12/2026,Warning Letter,718220,2026-03-12,Patcos Cosmetics (India) Private Limited,True,False,True,False,True
3029839240,"Adnan M. Dahdul, M.D.",Massachusetts,United States,Biologics,03/12/2026,Warning Letter,719607,2026-03-12,"Adnan M. Dahdul, M.D.",True,False,False,True,True
3000719192,Middlefield Original Cheese Cooperative,Ohio,United States,Food/Cosmetics,03/11/2026,Warning Letter,719761,2026-03-11,Middlefield Original Cheese Cooperative,True,False,False,False,False
3001237145,"OraLabs, Incorporated",Colorado,United States,Drugs,03/11/2026,Warning Letter,720690,2026-03-11,"OraLabs, Incorporated",True,False,True,False,True
3019853324,Flowchem Pharma Private Limited,-,India,Drugs,03/11/2026,Warning Letter,720719,2026-03-11,Flowchem Pharma Private Limited,True,False,True,False,True
3008960062,Sabouya International Foods Llc,Maryland,United States,Food/Cosmetics,03/10/2026,Warning Letter,723856,2026-03-10,Sabouya International Foods Llc,True,False,False,False,False
3012264895,Vedic Lifesciences Pvt Ltd,-,India,Drugs,03/09/2026,Warning Letter,722446,2026-03-09,Vedic Lifesciences Pvt Ltd,True,False,True,False,True
3039287096,"JZ Wholesale, Inc.",Arkansas,United States,Food/Cosmetics,03/09/2026,Warning Letter,724047,2026-03-09,"JZ Wholesale, Inc.",True,False,False,False,False
3011846480,Life Plus Style Gourmet LLC,New York,United States,Food/Cosmetics,03/06/2026,Warning Letter,724263,2026-03-06,Life Plus Style Gourmet LLC,True,False,False,False,False
3036197561,ESPIFRESH INC,California,United States,Food/Cosmetics,03/06/2026,Warning Letter,724452,2026-03-06,ESPIFRESH INC,True,False,False,False,False
2244771,Novo Nordisk Inc.,New Jersey,United States,Drugs,03/05/2026,Warning Letter,717576,2026-03-05,Novo Nordisk Inc.,True,False,True,False,True
3009178452,Ocean Group Inc,Nevada,United States,Food/Cosmetics,03/03/2026,Warning Letter,715467,2026-03-03,Ocean Group Inc,True,False,False,False,False
3000719242,Ocean Group Inc.,California,United States,Food/Cosmetics,03/03/2026,Warning Letter,715467,2026-03-03,Ocean Group Inc.,True,False,False,False,False
3011280998,"Ocean Group, Inc.",California,United States,Food/Cosmetics,03/03/2026,Warning Letter,715467,2026-03-03,"Ocean Group, Inc.",True,False,False,False,False
3025817349,"Ocean Group, Inc. TX",Texas,United States,Food/Cosmetics,03/03/2026,Warning Letter,715467,2026-03-03,"Ocean Group, Inc. TX",True,False,False,False,False
1410794,"Fareva Morton Grove, Inc.",Illinois,United States,Drugs,03/03/2026,Warning Letter,719408,2026-03-03,"Fareva Morton Grove, Inc.",True,False,True,False,True
3002806419,Simtra Deutschland GmbH,-,Germany,Drugs,03/03/2026,Warning Letter,720436,2026-03-03,Simtra Deutschland GmbH,True,False,True,False,True
3010960741,Megsan Labs Private Limited,-,India,Drugs,03/03/2026,Warning Letter,720463,2026-03-03,Megsan Labs Private Limited,True,False,True,False,True
1112567,Barcelona Nut Company Inc.,Maryland,United States,Food/Cosmetics,03/03/2026,Warning Letter,721619,2026-03-03,Barcelona Nut Company Inc.,True,False,False,False,False
3011369038,"RIO VERDE FOOD SERVICE, INC",Iowa,United States,Food/Cosmetics,03/02/2026,Warning Letter,719149,2026-03-02,"RIO VERDE FOOD SERVICE, INC",True,False,False,False,False
3001236514,"NSE Products, Inc.",Utah,United States,Drugs,03/02/2026,Warning Letter,722667,2026-03-02,"NSE Products, Inc.",True,False,True,False,True
3011818318,Longhorn Vaccines And Diagnostics LLC,Maryland,United States,Devices,02/27/2026,Warning Letter,721702,2026-02-27,Longhorn Vaccines And Diagnostics LLC,True,True,False,False,True
3014268851,A TO Z DISTRIBUTOR INC,New York,United States,Food/Cosmetics,02/25/2026,Warning Letter,722245,2026-02-25,A TO Z DISTRIBUTOR INC,True,False,False,False,False
3001503333,"IsoTis OrthoBiologics, Inc.",California,United States,Devices,02/24/2026,Warning Letter,723370,2026-02-24,"IsoTis OrthoBiologics, Inc.",True,True,False,False,True
3007854168,Trangs Group USA Incorporated,California,United States,Food/Cosmetics,02/24/2026,Warning Letter,723838,2026-02-24,Trangs Group USA Incorporated,True,False,False,False,False
3039605314,24hr Doc,Texas,United States,Drugs,02/20/2026,Warning Letter,717984,2026-02-20,24hr Doc,True,False,True,False,True
3040743981,Zeuss LLC,Delaware,United States,Drugs,02/20/2026,Warning Letter,717985,2026-02-20,Zeuss LLC,True,False,True,False,True
3040746017,Join Josie,Texas,United States,Drugs,02/20/2026,Warning Letter,717986,2026-02-20,Join Josie,True,False,True,False,True
3040746842,FitRx,Florida,United States,Drugs,02/20/2026,Warning Letter,717987,2026-02-20,FitRx,True,False,True,False,True
3040745670,SkinnyRX,California,United States,Drugs,02/20/2026,Warning Letter,717989,2026-02-20,SkinnyRX,True,False,True,False,True
3040747648,Levity,Delaware,United States,Drugs,02/20/2026,Warning Letter,717990,2026-02-20,Levity,True,False,True,False,True
3040748414,Zappy Health,California,United States,Drugs,02/20/2026,Warning Letter,717991,2026-02-20,Zappy Health,True,False,True,False,True
3040748550,AmpHealth,California,United States,Drugs,02/20/2026,Warning Letter,717992,2026-02-20,AmpHealth,True,False,True,False,True
3042456169,Bluefit MD,Florida,United States,Drugs,02/20/2026,Warning Letter,721446,2026-02-20,Bluefit MD,True,False,True,False,True
3040801293,Delux IV and Aesthetics,Oregon,United States,Drugs,02/20/2026,Warning Letter,721447,2026-02-20,Delux IV and Aesthetics,True,False,True,False,True
3042457354,Strut,Texas,United States,Drugs,02/20/2026,Warning Letter,721448,2026-02-20,Strut,True,False,True,False,True
3042456235,Good Girl LLC,Tennessee,United States,Drugs,02/20/2026,Warning Letter,721449,2026-02-20,Good Girl LLC,True,False,True,False,True
3040775708,Kin Meds,California,United States,Drugs,02/20/2026,Warning Letter,721450,2026-02-20,Kin Meds,True,False,True,False,True
3042457394,Genesis,Florida,United States,Drugs,02/20/2026,Warning Letter,721451,2026-02-20,Genesis,True,False,True,False,True
3042458079,Maxlife,Arizona,United States,Drugs,02/20/2026,Warning Letter,721453,2026-02-20,Maxlife,True,False,True,False,True
3042458177,Measured,New York,United States,Drugs,02/20/2026,Warning Letter,721454,2026-02-20,Measured,True,False,True,False,True
3040801321,MEDVi,Delaware,United States,Drugs,02/20/2026,Warning Letter,721455,2026-02-20,MEDVi,True,False,True,False,True
3040801323,Newman Clinic PLLC,Arizona,United States,Drugs,02/20/2026,Warning Letter,721470,2026-02-20,Newman Clinic PLLC,True,False,True,False,True
3042457659,NewSelf,Texas,United States,Drugs,02/20/2026,Warning Letter,721472,2026-02-20,NewSelf,True,False,True,False,True
3040779194,PharmaZee,Nevada,United States,Drugs,02/20/2026,Warning Letter,721473,2026-02-20,PharmaZee,True,False,True,False,True
3040775723,"Premium Health Management, Inc.",California,United States,Drugs,02/20/2026,Warning Letter,721474,2026-02-20,"Premium Health Management, Inc.",True,False,True,False,True
3040801458,Refills Health LLC,Delaware,United States,Drugs,02/20/2026,Warning Letter,721475,2026-02-20,Refills Health LLC,True,False,True,False,True
3042457719,Weightcare,Florida,United States,Drugs,02/20/2026,Warning Letter,721478,2026-02-20,Weightcare,True,False,True,False,True
3042457729,Bliv Wellness,Utah,United States,Drugs,02/20/2026,Warning Letter,721479,2026-02-20,Bliv Wellness,True,False,True,False,True
3042457737,Fifty410,Texas,United States,Drugs,02/20/2026,Warning Letter,721481,2026-02-20,Fifty410,True,False,True,False,True
3042594169,Belle Health LLC,Utah,United States,Drugs,02/20/2026,Warning Letter,721795,2026-02-20,Belle Health LLC,True,False,True,False,True
3042656672,Alan Meds,New York,United States,Drugs,02/20/2026,Warning Letter,721814,2026-02-20,Alan Meds,True,False,True,False,True
3042656732,IVIM Technologies,Ohio,United States,Drugs,02/20/2026,Warning Letter,721816,2026-02-20,IVIM Technologies,True,False,True,False,True
3042656515,Peaks Curative LLC,Florida,United States,Drugs,02/20/2026,Warning Letter,721817,2026-02-20,Peaks Curative LLC,True,False,True,False,True
3042656603,Viv Health Inc,Texas,United States,Drugs,02/20/2026,Warning Letter,721818,2026-02-20,Viv Health Inc,True,False,True,False,True
3004048054,El Rey USA Meats & Seafood Inc,Illinois,United States,Food/Cosmetics,02/20/2026,Warning Letter,722157,2026-02-20,El Rey USA Meats & Seafood Inc,True,False,False,False,False
3016738800,JMT INTER LLC,Delaware,United States,Food/Cosmetics,02/19/2026,Warning Letter,718661,2026-02-19,JMT INTER LLC,True,False,False,False,False
3015167023,"AQ USA, Inc.",Washington,United States,Drugs,02/12/2026,Warning Letter,719517,2026-02-12,"AQ USA, Inc.",True,False,True,False,True
3022979642,Vicky IT Inc.,New York,United States,Food/Cosmetics,02/12/2026,Warning Letter,720279,2026-02-12,Vicky IT Inc.,True,False,False,False,False
1000568184,"A. Nelson & Co., Ltd.",-,United Kingdom,Drugs,02/12/2026,Warning Letter,720283,2026-02-12,"A. Nelson & Co., Ltd.",True,False,True,False,True
3033502146,FRUIT DIARY INC,New York,United States,Food/Cosmetics,02/12/2026,Warning Letter,723041,2026-02-12,FRUIT DIARY INC,True,False,False,False,False
3016196250,Dynamic Stem Cell Therapy,Nevada,United States,Biologics,02/11/2026,Warning Letter,712579,2026-02-11,Dynamic Stem Cell Therapy,True,False,False,True,True
3030600019,"Haddy Warehousing Co., Inc.",California,United States,Food/Cosmetics,02/10/2026,Warning Letter,712415,2026-02-10,"Haddy Warehousing Co., Inc.",True,False,False,False,False
3005940289,"Hearthy Foods, Inc.",California,United States,Food/Cosmetics,02/10/2026,Warning Letter,712415,2026-02-10,"Hearthy Foods, Inc.",True,False,False,False,False
1000254643,Danko Foods Inc,California,United States,Food/Cosmetics,02/10/2026,Warning Letter,723295,2026-02-10,Danko Foods Inc,True,False,False,False,False
3033176989,"Thrive Health and Wellness, LLC, dba Thrive Health Solutions (Colorado)",Colorado,United States,Drugs,02/09/2026,Warning Letter,714891,2026-02-09,"Thrive Health and Wellness, LLC, dba Thrive Health Solutions (Colorado)",True,False,True,False,True
3014015528,Exthera Medical Corporation,California,United States,Devices,02/09/2026,Warning Letter,717173,2026-02-09,Exthera Medical Corporation,True,True,False,False,True
3024609429,Veganic SKN Limited,-,Australia,Drugs,02/09/2026,Warning Letter,719883,2026-02-09,Veganic SKN Limited,True,False,True,False,True
3014015528,Exthera Medical Corporation,California,United States,Devices,02/06/2026,Warning Letter,715068,2026-02-06,Exthera Medical Corporation,True,True,False,False,True
3007187387,Cosmetic Manufacturers (Aust) Pty Ltd.,-,Australia,Drugs,02/06/2026,Warning Letter,719225,2026-02-06,Cosmetic Manufacturers (Aust) Pty Ltd.,True,False,True,False,True
1650090,Bio-Medical Pharmaceutical Manufacturing Corporation,Texas,United States,Drugs,02/05/2026,Warning Letter,719654,2026-02-05,Bio-Medical Pharmaceutical Manufacturing Corporation,True,False,True,False,True
3041523014,"Beach Weekend Management, LLC",Florida,United States,Drugs,02/05/2026,Warning Letter,719715,2026-02-05,"Beach Weekend Management, LLC",True,False,True,False,True
3013927023,"Apollo Care, LLC",Missouri,United States,Drugs,02/02/2026,Warning Letter,715955,2026-02-02,"Apollo Care, LLC",True,False,True,False,True
3015234524,"Stream2Sea, LLC",Florida,United States,Drugs,02/02/2026,Warning Letter,718983,2026-02-02,"Stream2Sea, LLC",True,False,True,False,True
3031610524,"Mark Dacey, M.D.",Colorado,United States,Drugs,02/02/2026,Warning Letter,722942,2026-02-02,"Mark Dacey, M.D.",True,False,True,False,True
3008768274,Cohance Lifesciences Limited,-,India,Drugs,01/30/2026,Warning Letter,718812,2026-01-30,Cohance Lifesciences Limited,True,False,True,False,True
3007137482,"Diasol, Inc",Arizona,United States,Devices,01/30/2026,Warning Letter,719460,2026-01-30,"Diasol, Inc",True,True,False,False,True
3019004087,"Beta Bionics, Inc.",California,United States,Devices,01/29/2026,Warning Letter,717927,2026-01-29,"Beta Bionics, Inc.",True,True,False,False,True
3003969216,"Central Coast Multispecialty Medical Group, Inc.",California,United States,Biologics,01/29/2026,Warning Letter,722521,2026-01-29,"Central Coast Multispecialty Medical Group, Inc.",True,False,False,True,True
3016003126,"FIDELITY MELON ,INC",California,United States,Food/Cosmetics,01/29/2026,Warning Letter,722574,2026-01-29,"FIDELITY MELON ,INC",True,False,False,False,False
3004268965,HTO Nevada Inc. dba Kirkman,Oregon,United States,Drugs,01/27/2026,Warning Letter,719074,2026-01-27,HTO Nevada Inc. dba Kirkman,True,False,True,False,True
3006537560,Flextronics America LLC,Texas,United States,Devices,01/27/2026,Warning Letter,722180,2026-01-27,Flextronics America LLC,True,True,False,False,True
3014721365,Conceive Fertility Center,Texas,United States,Biologics,01/27/2026,Warning Letter,722459,2026-01-27,Conceive Fertility Center,True,False,False,True,True
