company_name_fda,normalized_name,n_letters,first_letter_date,last_letter_date,any_device_letter,any_drug_letter,any_biologic_letter,any_medtech_pharma,product_types
"Evenbetternow, Llc",EVENBETTERNOW,1,2010-10-12,2010-10-12,False,True,False,True,Drugs
Ever Pharma Jena GmbH,EVER PHARMA JENA,1,2011-10-19,2011-10-19,False,True,False,True,Drugs
Everlaan Organics Inc,EVERLAAN ORGANICS,1,2025-08-11,2025-08-11,False,True,False,True,Drugs
Everything Herbs,EVERYTHING HERBS,1,2017-04-17,2017-04-17,False,True,False,True,Drugs
"Evi International Group, LLC",EVI,1,2025-05-14,2025-05-14,False,True,False,True,Drugs
Evolife Wellness,EVOLIFE WELLNESS,1,2025-09-09,2025-09-09,False,True,False,True,Drugs
Evolutionary Biologics Inc,EVOLUTIONARY BIOLOGICS,1,2024-12-31,2024-12-31,False,False,True,True,Biologics
"Evolved Ayurvedic Discoveries, Inc.",EVOLVED AYURVEDIC DISCOVERIES,1,2021-02-11,2021-02-11,False,True,False,True,Drugs
Exact-Rx Inc,EXACT RX,1,2017-04-19,2017-04-19,False,True,False,True,Drugs
"Exactech Sarasota, Inc.",EXACTECH SARASOTA,1,2025-12-19,2025-12-19,True,False,False,True,Devices
"Excel Medical Products, Inc.",EXCEL MEDICAL PRODUCTS,1,2013-04-09,2013-04-09,True,False,False,True,Devices
Excel Regenerative Solutions,EXCEL REGENERATIVE SOLUTIONS,1,2011-02-03,2011-02-03,True,False,False,True,Devices
Excel Vision,EXCEL VISION,2,2025-05-07,2026-06-25,False,True,False,True,Drugs
Excelsior Medical LLC,EXCELSIOR MEDICAL,1,2014-11-07,2014-11-07,True,False,False,True,Devices
Exela Pharma Sciences LLC,EXELA PHARMA SCIENCES,3,2021-04-09,2025-07-02,False,True,False,True,Drugs
"Exeltis USA, Inc.",EXELTIS,1,2009-11-13,2009-11-13,False,True,False,True,Drugs
"Exer Labs, Inc.",EXER LABS,1,2025-02-10,2025-02-10,True,False,False,True,Devices
Expert Aesthetics,EXPERT AESTHETICS,1,2025-09-09,2025-09-09,False,True,False,True,Drugs
"Expert Chemical Analysis, Inc.",EXPERT CHEMICAL ANALYSIS,1,2022-08-19,2022-08-19,False,True,False,True,Drugs
Explora Laboratories,EXPLORA LABORATORIES,1,2014-08-07,2014-08-07,False,True,False,True,Drugs
Exthera Medical Corporation,EXTHERA MEDICAL,2,2026-02-06,2026-02-09,True,False,False,True,Devices
Extreme Vitamin World,EXTREME VITAMIN WORLD,1,2013-06-19,2013-06-19,False,True,False,True,Drugs
"Extremity Medical, LLC",EXTREMITY MEDICAL,1,2012-02-24,2012-02-24,True,False,False,True,Devices
Eyal Bar Oz,EYAL BAR OZ,1,2012-09-18,2012-09-18,False,True,False,True,Drugs
Eye Center of Texas,EYE CENTER OF TEXAS,1,2012-12-18,2012-12-18,True,False,False,True,Devices
"EyeKon Medical, Inc.",EYEKON MEDICAL,1,2008-12-09,2008-12-09,True,False,False,True,Devices
"EyeTech One, LLC",EYETECH ONE,1,2025-07-09,2025-07-09,False,True,False,True,Drugs
Ezra E.S LLC,EZRA E S,1,2026-06-08,2026-06-08,False,True,False,True,Drugs
"EzriCare, LLC.",EZRICARE,1,2024-02-13,2024-02-13,False,True,False,True,Drugs
F.P. Rubinstein Y Cia SRL,F P RUBINSTEIN Y CIA,2,2015-01-29,2016-05-05,True,False,False,True,Devices
FACOSPAR,FACOSPAR,1,2012-05-30,2012-05-30,False,True,False,True,Drugs
"FANCYSTAGE, UNIPESSOAL, LDA.",FANCYSTAGE UNIPESSOAL LDA,2,2023-08-03,2024-06-04,False,True,False,True,Drugs
FARMAKEIO OUTSOURCING LLC,FARMAKEIO OUTSOURCING,1,2021-07-29,2021-07-29,False,True,False,True,Drugs
FCD Health LLC,FCD HEALTH,1,2013-01-24,2013-01-24,False,True,False,True,Drugs
FICOSOTA LTD,FICOSOTA,1,2020-02-28,2020-02-28,False,True,False,True,Drugs
FILLER LUX,FILLER LUX,1,2025-03-03,2025-03-03,False,True,False,True,Drugs
FIXTURE DISPLAYS LLC,FIXTURE DISPLAYS,1,2021-06-28,2021-06-28,True,False,False,True,Devices
FLAVNT Streetwear LLC,FLAVNT STREETWEAR,1,2025-12-16,2025-12-16,True,False,False,True,Devices
"FOCUS Laboratories, Inc.",FOCUS LABORATORIES,2,2011-11-16,2016-06-03,False,True,False,True,Drugs; Food/Cosmetics
"FOSHAN CARE MEDICAL TECHNOLOGY CO., LTD.",FOSHAN CARE MEDICAL TECHNOLOGY,1,2015-01-12,2015-01-12,True,False,False,True,Devices
FSSB Chirurgische Nadeln Gmbh,FSSB CHIRURGISCHE NADELN,1,2013-01-29,2013-01-29,True,False,False,True,Devices
FUJIFILM Healthcare Americas Corporation,FUJIFILM HEALTHCARE AMERICAS,1,2015-08-12,2015-08-12,True,False,False,True,Devices
"FVS Holdings, Inc. dba. Green Valley Drugs",FVS GREEN VALLEY DRUGS,1,2013-08-30,2013-08-30,False,True,False,True,Drugs
"FWD Care, Inc.",FWD CARE,1,2025-09-09,2025-09-09,False,True,False,True,Drugs
"Facet Technologies, LLC",FACET TECHNOLOGIES,1,2011-05-19,2011-05-19,True,False,False,True,Devices
Faci S.p.A.,FACI S P A,1,2012-06-14,2012-06-14,False,True,False,True,Drugs
Fagron Compounding Services,FAGRON COMPOUNDING SERVICES,2,2017-11-28,2024-12-19,False,True,False,True,Drugs
"Fagron, Inc",FAGRON,2,2018-08-29,2022-06-14,False,True,False,True,Drugs
"Fair Price Labs, Inc.",FAIR PRICE LABS,1,2020-07-24,2020-07-24,True,False,False,True,Devices
"Fairfax EggBank, Inc.",FAIRFAX EGGBANK,1,2009-11-10,2009-11-10,True,False,False,True,Devices
Fallien Cosmeceuticals Ltd.,FALLIEN COSMECEUTICALS,1,2025-08-06,2025-08-06,False,True,False,True,Drugs
"Fallon Wellness Pharmacy, L.L.C.",FALLON WELLNESS PHARMACY L L C,1,2016-02-01,2016-02-01,False,True,False,True,Drugs
"Family Beginnings, PC",FAMILY BEGINNINGS PC,1,2012-06-15,2012-06-15,False,False,True,True,Biologics
Family Fertility Center,FAMILY FERTILITY CENTER,1,2019-09-30,2019-09-30,False,False,True,True,Biologics
Family Pharmacy of Statesville,FAMILY PHARMACY OF STATESVILLE,1,2020-11-06,2020-11-06,False,True,False,True,Drugs
Fancy Meds,FANCY MEDS,1,2025-09-09,2025-09-09,False,True,False,True,Drugs
Fancy drops Beauty LLC,FANCY DROPS BEAUTY,1,2024-10-24,2024-10-24,False,True,False,True,Drugs
"Fareva Morton Grove, Inc.",FAREVA MORTON GROVE,1,2026-03-03,2026-03-03,False,True,False,True,Drugs
Fareva Pau,FAREVA PAU,1,2010-03-26,2010-03-26,False,True,False,True,Drugs
Fareva Unterach GmbH,FAREVA UNTERACH,1,2013-05-28,2013-05-28,False,True,False,True,Drugs
Farma Quimia S.A. de C.V.,FARMA QUIMIA S A DE C V,1,2012-03-09,2012-03-09,False,True,False,True,Drugs
"Farmville Discount Drug, Inc. DBA Best Value Drug",FARMVILLE DISCOUNT DRUG BEST VALUE DRUG,1,2019-07-09,2019-07-09,False,True,False,True,Drugs
Faro Ted Owiesy,FARO TED OWIESY,1,2018-11-16,2018-11-16,False,True,False,True,Drugs
Fast Masks USA LLC,FAST MASKS,1,2021-03-26,2021-03-26,True,False,False,True,Devices
Feel Good Natural Health,FEEL GOOD NATURAL HEALTH,1,2010-05-21,2010-05-21,False,True,False,True,Drugs
"Feel Tech Bio Co., Ltd",FEEL TECH BIO,1,2013-03-15,2013-03-15,True,False,False,True,Devices
Fei Fah Medical Manufacturing Pte. Ltd.,FEI FAH MEDICAL MANUFACTURING,1,2023-01-30,2023-01-30,False,True,False,True,Drugs
Fenwal Inc,FENWAL,1,2016-10-14,2016-10-14,False,False,True,True,Biologics
"Fenwal International, Inc.",FENWAL,4,2012-06-01,2023-09-14,False,False,True,True,Biologics
"Fercy Personal Care Products Co., Ltd",FERCY PERSONAL CARE PRODUCTS,1,2012-09-07,2012-09-07,False,True,False,True,Drugs
Ferrosan Medical Devices A/s,FERROSAN MEDICAL DEVICES A S,1,2015-09-16,2015-09-16,True,False,False,True,Devices
Fertility Specialists of Texas - Lubbock,FERTILITY SPECIALISTS OF TEXAS LUBBOCK,1,2013-08-15,2013-08-15,False,False,True,True,Biologics
"Field Controls, LLC",FIELD CONTROLS,1,2009-06-02,2009-06-02,True,False,False,True,Devices
Fifty410,FIFTY410,1,2026-02-20,2026-02-20,False,True,False,True,Drugs
Fill It Pack It Inc,FILL IT PACK IT,1,2019-05-02,2019-05-02,False,True,False,True,Drugs
"Firson Co., Ltd.",FIRSON,1,2017-08-31,2017-08-31,False,True,False,True,Drugs
First Medical Source LLC,FIRST MEDICAL SOURCE,1,2012-09-26,2012-09-26,True,False,False,True,Devices
First Pharma Associates LLC dba Riverpoint Pharmacy,FIRST PHARMA ASSOCIATES RIVERPOINT PHARMACY,1,2017-09-12,2017-09-12,False,True,False,True,Drugs
"First Royal Care Co. LLC, dba Red Mountain Compounding Pharmacy",FIRST ROYAL CARE RED MOUNTAIN COMPOUNDING PHARMACY,1,2020-09-10,2020-09-10,False,True,False,True,Drugs
"FirstCham Co., Ltd.",FIRSTCHAM,1,2024-04-04,2024-04-04,False,True,False,True,Drugs
Fischer ANalysen Instrumente GmbH,FISCHER ANALYSEN INSTRUMENTE,1,2023-02-03,2023-02-03,True,False,False,True,Devices
Fischer Surgical Inc,FISCHER SURGICAL,1,2010-11-15,2010-11-15,True,False,False,True,Devices
"FitRX, LLC",FITRX,1,2025-09-09,2025-09-09,False,True,False,True,Drugs
FitRx,FITRX,1,2026-02-20,2026-02-20,False,True,False,True,Drugs
Fitish,FITISH,1,2026-06-08,2026-06-08,False,True,False,True,Drugs
Flawless Beauty & Skin,FLAWLESS BEAUTY AND SKIN,1,2022-08-05,2022-08-05,True,False,False,True,Devices
Flawless Beauty and Skin,FLAWLESS BEAUTY AND SKIN,1,2022-08-05,2022-08-05,True,False,False,True,Devices
Fleming Laboratories Limited,FLEMING LABORATORIES,2,2016-06-21,2018-02-14,False,True,False,True,Drugs
Flextronics America LLC,FLEXTRONICS AMERICA,1,2026-01-27,2026-01-27,True,False,False,True,Devices
"Flextronics Electronics Technology (Suzhou) Co., Ltd.",FLEXTRONICS ELECTRONICS TECHNOLOGY SUZHOU,1,2015-02-19,2015-02-19,True,False,False,True,Devices
Flir System AB,FLIR SYSTEM,1,2011-01-06,2011-01-06,True,False,False,True,Devices
"Flor Nutraceuticals, LLC.",FLOR NUTRACEUTICALS,1,2011-04-28,2011-04-28,False,True,False,True,Drugs
Florida Atlantic University IRB,FLORIDA ATLANTIC UNIVERSITY IRB,1,2009-12-17,2009-12-17,True,False,False,True,Devices
"Florida Fertility Institute, P.A.",FLORIDA FERTILITY INSTITUTE P A,1,2013-12-13,2013-12-13,False,False,True,True,Biologics
Florida Institute for Reproductive Sciences and Technologies,FLORIDA INSTITUTE FOR REPRODUCTIVE SCIENCES AND TECHNOLOGIES,1,2016-04-14,2016-04-14,False,False,True,True,Biologics
Flowchem Pharma Private Limited,FLOWCHEM PHARMA PRIVATE,1,2026-03-11,2026-03-11,False,True,False,True,Drugs
FluxxLab LLC,FLUXXLAB,1,2022-08-04,2022-08-04,False,True,False,True,Drugs
"Folsom Metal Products, Inc.",FOLSOM METAL PRODUCTS,1,2009-08-27,2009-08-27,True,False,False,True,Devices
"Foothills Professional Pharmacy, LTD",FOOTHILLS PROFESSIONAL PHARMACY,1,2020-09-09,2020-09-09,False,True,False,True,Drugs
For Our Vets LLC dba Patriot Supreme,FOR OUR VETS PATRIOT SUPREME,1,2020-10-16,2020-10-16,False,True,False,True,Drugs
"For Them, Inc.",FOR THEM,1,2025-12-16,2025-12-16,True,False,False,True,Devices
Forcemech International LLC,FORCEMECH,1,2022-09-21,2022-09-21,True,False,False,True,Devices
FormPour,FORMPOUR,1,2026-03-31,2026-03-31,False,True,False,True,Drugs
Formatech Inc.,FORMATECH,1,2011-02-10,2011-02-10,False,True,False,True,Drugs
Formology Lab Inc.,FORMOLOGY LAB,1,2023-03-01,2023-03-01,False,True,False,True,Drugs
Forrest Media Incorporated,FORREST MEDIA,1,2009-11-18,2009-11-18,False,True,False,True,Drugs
"Foshan Biours Biosciences Co., Ltd.",FOSHAN BIOURS BIOSCIENCES,1,2021-03-10,2021-03-10,False,True,False,True,Drugs
"Foshan Flying Medical Products Co., Ltd.",FOSHAN FLYING MEDICAL PRODUCTS,1,2017-08-03,2017-08-03,False,True,False,True,Drugs
"Foshan Jinxiong Technology Co., Ltd.",FOSHAN JINXIONG TECHNOLOGY,1,2018-07-02,2018-07-02,False,True,False,True,Drugs
"Foshan Miwei Cosmetics Co., Ltd.",FOSHAN MIWEI COSMETICS,1,2026-04-20,2026-04-20,False,True,False,True,Drugs
"Foshan R. Poon Medical Products Co., Ltd.",FOSHAN R POON MEDICAL PRODUCTS,1,2012-06-18,2012-06-18,True,False,False,True,Devices
"Foshan Yiying Hygiene Products Co., Ltd",FOSHAN YIYING HYGIENE PRODUCTS,1,2025-10-10,2025-10-10,False,True,False,True,Drugs
Fox Pharma LLC,FOX PHARMA,1,2025-03-03,2025-03-03,False,True,False,True,Drugs
Foxroids.com,FOXROIDS COM,1,2020-04-30,2020-04-30,False,True,False,True,Drugs
"Francisco O. Hernandez, MD.",FRANCISCO O HERNANDEZ MD,1,2009-04-20,2009-04-20,False,True,False,True,Drugs
"Frantz Design, Inc",FRANTZ DESIGN,1,2009-06-05,2009-06-05,True,False,False,True,Devices
Free Speech System LLC dba Infowars,FREE SPEECH SYSTEM INFOWARS,1,2020-04-09,2020-04-09,False,True,False,True,Drugs
Freeman Enterprise LLC,FREEMAN ENTERPRISE,1,2009-12-09,2009-12-09,True,False,False,True,Devices
Frenda Corporation,FRENDA,1,2023-02-15,2023-02-15,False,True,False,True,Drugs
Fresenius Hemocare Deutschland GmbH,FRESENIUS HEMOCARE DEUTSCHLAND,1,2011-01-28,2011-01-28,True,False,False,True,Devices
Fresenius Hemocare Netherlands B.V,FRESENIUS HEMOCARE NETHERLANDS B V,1,2011-01-28,2011-01-28,True,False,False,True,Devices
"Fresenius Kabi Compounding, LLC",FRESENIUS KABI COMPOUNDING,1,2026-05-12,2026-05-12,False,True,False,True,Drugs
Fresenius Kabi Oncology Limited,FRESENIUS KABI ONCOLOGY,3,2013-07-01,2017-12-18,False,True,False,True,Drugs
Fresenius Kabi Oncology Plc,FRESENIUS KABI ONCOLOGY,1,2009-04-22,2009-04-22,False,True,False,True,Drugs
Fresenius Kabi USA LLC (FK USA),FRESENIUS KABI FK,1,2011-01-28,2011-01-28,True,False,False,True,Devices
Fresenius Kabi iPSUM Srl,FRESENIUS KABI IPSUM,1,2010-05-27,2010-05-27,False,True,False,True,Drugs
"Fresenius USA Manufacturing, Inc.",FRESENIUS MANUFACTURING,1,2013-03-05,2013-03-05,True,False,False,True,Devices
Fresh Farms LLC,FRESH FARMS,1,2022-04-19,2022-04-19,False,True,False,True,Drugs
Froggy's Fog LLC,FROGGY S FOG,1,2022-04-15,2022-04-15,False,True,False,True,Drugs
"Front Door Pharmacy, LLC dba Pure Pharmacy (Pure Pharmaceuticals)",FRONT DOOR PHARMACY PURE PHARMACY PURE PHARMACEUTICALS,1,2020-07-01,2020-07-01,False,True,False,True,Drugs
Front Range Kratom,FRONT RANGE KRATOM,1,2018-05-18,2018-05-18,False,True,False,True,Drugs
Frontida BioPharm Inc,FRONTIDA BIOPHARM,1,2016-08-15,2016-08-15,False,True,False,True,Drugs
Frontier Biologics LLC,FRONTIER BIOLOGICS,1,2024-11-01,2024-11-01,False,False,True,True,Biologics
Frontier Medical Products Inc.,FRONTIER MEDICAL PRODUCTS,1,2010-09-01,2010-09-01,True,False,False,True,Devices
Frozen Wheels LLC,FROZEN WHEELS,1,2021-12-20,2021-12-20,False,True,False,True,Drugs
"Fukuda Denshi Co, Ltd",FUKUDA DENSHI,1,2012-02-21,2012-02-21,True,False,False,True,Devices
Fulijaya Manufacturing SDN. BHD.,FULIJAYA MANUFACTURING SDN BHD,1,2026-01-14,2026-01-14,False,True,False,True,Drugs
"Fuller Industries, Inc",FULLER INDUSTRIES,1,2023-06-29,2023-06-29,False,True,False,True,Drugs
FullerLifeC60 LLC,FULLERLIFEC60,1,2020-03-30,2020-03-30,False,True,False,True,Drugs
"Functional Remedies Synchronicity, LLC",FUNCTIONAL REMEDIES SYNCHRONICITY,1,2022-03-28,2022-03-28,False,True,False,True,Drugs
Furley Bioextracts SDN BHD,FURLEY BIOEXTRACTS SDN BHD,1,2021-09-13,2021-09-13,False,True,False,True,Drugs
Fusion Health and Vitality LLC,FUSION HEALTH AND VITALITY,1,2020-05-11,2020-05-11,False,True,False,True,Drugs
"Fusion IV Pharmaceuticals, Inc. dba Axia Pharmaceutical",FUSION IV PHARMACEUTICALS AXIA PHARMACEUTICAL,1,2018-02-21,2018-02-21,False,True,False,True,Drugs
"Futrex Tech, Inc.",FUTREX TECH,1,2013-02-05,2013-02-05,True,False,False,True,Devices
"G & L Wellness, LLC",G AND L WELLNESS,1,2020-12-22,2020-12-22,False,True,False,True,Drugs
"G3 Medical, Inc. dba G3 Packaging",G3 MEDICAL G3 PACKAGING,1,2009-10-13,2009-10-13,True,False,False,True,Devices
GAELTEC DEVICES LTD,GAELTEC DEVICES,1,2018-07-02,2018-07-02,True,False,False,True,Devices
GAR Laboratories Inc.,GAR LABORATORIES,1,2010-12-06,2010-12-06,False,True,False,True,Drugs
GAZA PROVEEDORA DE SERVICIOS DE HOSPEDAJE Y ALIMENTACION,GAZA PROVEEDORA DE SERVICIOS DE HOSPEDAJE Y ALIMENTACION,1,2021-03-01,2021-03-01,False,True,False,True,Drugs
"GC America, Inc.",GC AMERICA,2,2012-11-21,2026-05-19,True,False,False,True,Devices; Food/Cosmetics
GCP Laboratories,GCP LABORATORIES,1,2009-08-21,2009-08-21,False,True,False,True,Drugs
"GD Designs, Inc.",GD DESIGNS,1,2011-08-12,2011-08-12,True,False,False,True,Devices
"GDMI, Inc",GDMI,1,2009-11-27,2009-11-27,False,True,False,True,Drugs
"GE Labs, LLC",GE LABS,1,2025-12-12,2025-12-12,False,True,False,True,Drugs
GETSCH+HILLER MEDIZINTECHNIK GmbH,GETSCH HILLER MEDIZINTECHNIK,1,2022-12-27,2022-12-27,True,False,False,True,Devices
"GF Health Products, Inc",GF HEALTH PRODUCTS,1,2011-12-08,2011-12-08,True,False,False,True,Devices
"GFA Production Xiamen Co., Ltd.",GFA PRODUCTION XIAMEN,1,2024-06-13,2024-06-13,False,True,False,True,Drugs
GLOBAL DRUG SUPPLY,GLOBAL DRUG SUPPLY,1,2016-12-13,2016-12-13,False,True,False,True,Drugs
GLP-1 Solution,GLP 1 SOLUTION,1,2025-09-09,2025-09-09,False,True,False,True,Drugs
GOJO Industries LLC,GOJO INDUSTRIES,1,2020-01-17,2020-01-17,False,True,False,True,Drugs
GPC Medical Ltd.,GPC MEDICAL,1,2017-10-20,2017-10-20,True,False,False,True,Devices
GPT Pharmaceuticals Private Ltd,GPT PHARMACEUTICALS PRIVATE,1,2019-12-17,2019-12-17,False,True,False,True,Drugs
GRAM Peptides,GRAM PEPTIDES,1,2026-03-31,2026-03-31,False,True,False,True,Drugs
"GRANTECH CO., LTD.",GRANTECH,1,2013-02-15,2013-02-15,True,False,False,True,Devices
GREAT INDIA OVERSEAS PVT LTD,GREAT INDIA OVERSEAS,1,2026-06-17,2026-06-17,False,True,False,True,Drugs
"GRI Medical & Electronic Technology Co., Ltd.",GRI MEDICAL AND ELECTRONIC TECHNOLOGY,1,2013-05-01,2013-05-01,True,False,False,True,Devices
GRUPO YACANA MEXICO SAS DE CV,GRUPO YACANA MEXICO SAS DE CV,1,2021-01-26,2021-01-26,False,True,False,True,Drugs
GRUPO YPENZA DE MEXICO SA DE CV,GRUPO YPENZA DE MEXICO DE CV,1,2023-12-21,2023-12-21,False,True,False,True,Drugs
GS Medical Packaging Inc,GS MEDICAL PACKAGING,1,2013-06-12,2013-06-12,True,False,False,True,Devices
"GSCM Ventures, Inc",GSCM VENTURES,1,2011-04-28,2011-04-28,False,True,False,True,Drugs
GTP International Corp,GTP,1,2023-08-04,2023-08-04,False,True,False,True,Drugs
"GUANGDONG BIOLIGHT MEDITECH CO., LTD",GUANGDONG BIOLIGHT MEDITECH,1,2013-01-02,2013-01-02,True,False,False,True,Devices
GUANGDONG KEMEI PHARMACEUTICAL TECHNOLOGY CO LTD,GUANGDONG KEMEI PHARMACEUTICAL TECHNOLOGY,1,2021-12-14,2021-12-14,False,True,False,True,Drugs
"GVS Filter Technology UK, Ltd.",GVS FILTER TECHNOLOGY UK,1,2015-01-23,2015-01-23,True,False,False,True,Devices
Gadal Laboratories Inc.,GADAL LABORATORIES,1,2023-08-15,2023-08-15,False,True,False,True,Drugs
"Gadget Island, Inc",GADGET ISLAND,1,2023-07-21,2023-07-21,False,True,False,True,Drugs
Gaia Arise Farms Apothecary,GAIA ARISE FARMS APOTHECARY,1,2020-04-13,2020-04-13,False,True,False,True,Drugs
"Gaia's Whole Healing Essentials, LLC",GAIA S WHOLE HEALING ESSENTIALS,2,2020-04-01,2022-02-01,False,True,False,True,Drugs
"Galderma Laboratories, L.P.",GALDERMA LABORATORIES L P,1,2009-08-18,2009-08-18,False,True,False,True,Drugs
"GaleMed Xiamen Co., Ltd.",GALEMED XIAMEN,1,2014-04-30,2014-04-30,True,False,False,True,Devices
Galloway Safety and Supply,GALLOWAY SAFETY AND SUPPLY,1,2009-05-14,2009-05-14,True,False,False,True,Devices
"Galloway Technologies, LLC",GALLOWAY TECHNOLOGIES,1,2011-08-25,2011-08-25,True,False,False,True,Devices
"Galt Pharmaceuticals, LLC",GALT PHARMACEUTICALS,1,2019-09-13,2019-09-13,False,True,False,True,Drugs
Galyna / Ivan Podornikova,GALYNA IVAN PODORNIKOVA,1,2011-09-27,2011-09-27,False,True,False,True,Drugs
Gambro Dasco SPA Monitors Division,GAMBRO DASCO MONITORS DIVISION,1,2009-07-02,2009-07-02,True,False,False,True,Devices
Gambro Dialysatoren GmbH,GAMBRO DIALYSATOREN,1,2009-09-04,2009-09-04,True,False,False,True,Devices
Gambro Renal Products S.A. de C.V.,GAMBRO RENAL PRODUCTS S A DE C V,1,2009-07-02,2009-07-02,True,False,False,True,Devices
Gamucci,GAMUCCI,1,2010-09-08,2010-09-08,False,True,False,True,Drugs
Gasco Industrial Corp.,GASCO INDUSTRIAL,2,2016-02-11,2023-02-17,False,True,False,True,Drugs; Food/Cosmetics
Gaven Medical,GAVEN MEDICAL,1,2009-06-26,2009-06-26,True,False,False,True,Devices
GenPak Solutions LLC,GENPAK SOLUTIONS,1,2016-07-12,2016-07-12,False,True,False,True,Drugs
GenderBender LLC,GENDERBENDER,1,2025-12-16,2025-12-16,True,False,False,True,Devices
General Devices Llc,GENERAL DEVICES,1,2016-06-01,2016-06-01,True,False,False,True,Devices
General Project s.r.l.,GENERAL PROJECT S R L,1,2011-05-16,2011-05-16,True,False,False,True,Devices
"Generic Medical Devices, Inc.",GENERIC MEDICAL DEVICES,2,2011-04-28,2012-08-15,True,False,False,True,Devices
Generitech Corporation,GENERITECH,1,2022-03-03,2022-03-03,False,True,False,True,Drugs
Genesis 2 Church,GENESIS 2 CHURCH,1,2020-04-08,2020-04-08,False,True,False,True,Drugs
"Genesis BPS, LLC.",GENESIS BPS,1,2013-06-12,2013-06-12,True,False,False,True,Devices
"Genesis Biosystems, Inc",GENESIS BIOSYSTEMS,1,2015-09-21,2015-09-21,True,False,False,True,Devices
Genesis Partnership Company SA,GENESIS PARTNERSHIP,1,2021-12-29,2021-12-29,False,True,False,True,Drugs
Genetech Inc,GENETECH,1,2018-12-18,2018-12-18,False,False,True,True,Biologics
Genetics & IVF Institute IRB,GENETICS AND IVF INSTITUTE IRB,1,2009-12-23,2009-12-23,True,False,False,True,Devices
Genetrace,GENETRACE,1,2026-01-08,2026-01-08,False,False,True,True,Biologics
Genlabmeds,GENLABMEDS,1,2025-09-09,2025-09-09,False,True,False,True,Drugs
Genlabs Corporation,GENLABS,1,2022-05-12,2022-05-12,False,True,False,True,Drugs
GenoGenix LLC,GENOGENIX,1,2026-01-20,2026-01-20,False,True,False,True,Drugs
Genomma Lab Usa Inc,GENOMMA LAB,1,2022-04-13,2022-04-13,False,True,False,True,Drugs
Genovate,GENOVATE,1,2026-01-08,2026-01-08,False,False,True,True,Biologics
"Gentell, Inc",GENTELL,1,2015-10-05,2015-10-05,True,False,False,True,Devices
"Gentherm Medical, LLC",GENTHERM MEDICAL,1,2010-07-13,2010-07-13,True,False,False,True,Devices
Genuine Virgin Aloe Corp,GENUINE VIRGIN ALOE,1,2024-07-01,2024-07-01,False,True,False,True,Drugs
Genus Lifesciences Inc.,GENUS LIFESCIENCES,3,2009-03-30,2011-07-15,False,True,False,True,Drugs
Genus Medical Technologies,GENUS MEDICAL TECHNOLOGIES,1,2017-05-02,2017-05-02,False,True,False,True,Drugs
Genzyme Ireland Limited,GENZYME IRELAND,1,2026-06-22,2026-06-22,False,False,True,True,Biologics
"George C. Velmahos, M.D., Ph.D",GEORGE C VELMAHOS M D PH D,1,2013-11-29,2013-11-29,False,False,True,True,Biologics
"George J. Brewer, M.D.",GEORGE J BREWER M D,1,2009-01-14,2009-01-14,False,True,False,True,Drugs
Germaphobix,GERMAPHOBIX,1,2026-01-09,2026-01-09,False,False,True,True,Biologics
Geromatrix Nutraceutical Corporation,GEROMATRIX NUTRACEUTICAL,1,2009-08-18,2009-08-18,False,True,False,True,Drugs
Get Fit Medical,GET FIT MEDICAL,1,2025-09-09,2025-09-09,False,True,False,True,Drugs
